sample_id,row,col,x,y,elevation,slope_pct,dist_water_m,dist_urban_m,dist_protected_m,nvz,SI_true,SI_obs,block_x,block_y,block_id,split
483,339,470,607450.0,4660900.0,366.87451171875,11.517870903015137,870.7037353515625,770.1461181640625,1775.528076171875,0,76.9642562866211,56.95539474487305,303,2330,303_2330,train
484,348,564,609800.0,4660675.0,390.25201416015625,5.239738941192627,2153.050048828125,548.2927856445312,3248.942138671875,0,89.52052307128906,79.85671997070312,304,2330,304_2330,train
485,242,685,612825.0,4663325.0,346.6200256347656,5.954770565032959,880.6957397460938,933.40771484375,2988.519775390625,1,61.66332244873047,52.41838836669922,306,2331,306_2331,train
486,166,625,611325.0,4665225.0,310.0050048828125,1.8010441064834595,1090.011474609375,400.7804870605469,2666.692626953125,1,64.005859375,63.951568603515625,305,2332,305_2332,train
487,275,725,613825.0,4662500.0,320.84002685546875,6.138395309448242,1475.84716796875,515.38818359375,1817.2781982421875,0,87.72320556640625,100.0,306,2331,306_2331,train
488,309,536,609100.0,4661650.0,348.7120361328125,3.0572669506073,1147.2794189453125,903.1195678710938,2109.502197265625,0,93.88546752929688,100.0,304,2330,304_2330,train
489,370,1043,621775.0,4660125.0,306.23699951171875,7.817277431488037,254.9509735107422,1040.73291015625,617.4544677734375,0,71.04772186279297,68.38114929199219,310,2330,310_2330,test
490,454,435,606575.0,4658025.0,330.3520202636719,5.155928611755371,640.3124389648438,492.4429016113281,803.5079345703125,0,84.39797973632812,83.73443603515625,303,2329,303_2329,test
491,469,436,606600.0,4657650.0,329.072021484375,8.879270553588867,350.0,459.6194152832031,436.6062316894531,0,66.13758087158203,63.312034606933594,303,2328,303_2328,train
492,299,485,607825.0,4661900.0,343.8834228515625,8.029950141906738,340.0367736816406,570.6356201171875,985.2030029296875,0,83.57017517089844,80.20777893066406,303,2330,303_2330,train
493,425,542,609250.0,4658750.0,316.6520080566406,8.604613304138184,1702.3880615234375,534.43896484375,2870.21337890625,0,82.790771484375,85.46605682373047,304,2329,304_2329,train
494,291,516,608600.0,4662100.0,341.4640197753906,3.50417423248291,592.6634521484375,575.0,1453.4442138671875,0,92.99165344238281,89.36149597167969,304,2331,304_2331,train
495,297,666,612350.0,4661950.0,347.46002197265625,13.371414184570312,921.9544677734375,127.4754867553711,3238.054931640625,0,54.63094711303711,46.4609489440918,306,2330,306_2330,train
496,184,886,617850.0,4664775.0,260.71337890625,0.12758201360702515,520.21630859375,626.996826171875,406.97052001953125,1,59.4433708190918,60.747833251953125,308,2332,308_2332,train
497,472,396,605600.0,4657575.0,329.8760070800781,4.938601970672607,79.05693817138672,716.3274536132812,894.4271850585938,0,69.0715560913086,68.7221450805664,302,2328,302_2328,train
498,472,481,607725.0,4657575.0,315.02801513671875,5.22012186050415,680.0735473632812,822.34423828125,945.0529174804688,0,88.18608093261719,75.89398193359375,303,2328,303_2328,train
499,276,500,608200.0,4662475.0,334.91802978515625,0.23007358610630035,111.80339813232422,425.0,941.0765380859375,1,55.043601989746094,67.58019256591797,304,2331,304_2331,train
500,419,508,608400.0,4658900.0,326.48529052734375,2.336439609527588,1900.1644287109375,620.9871215820312,2370.258544921875,0,95.32711791992188,88.1360855102539,304,2329,304_2329,train
501,323,488,607900.0,4661300.0,355.89825439453125,6.171242713928223,743.303466796875,182.00274658203125,1542.9273681640625,0,71.75765228271484,85.929931640625,303,2330,303_2330,train
502,323,483,607775.0,4661300.0,354.0308532714844,4.169724464416504,665.6763305664062,304.13812255859375,1487.6575927734375,0,81.8674545288086,81.44867706298828,303,2330,303_2330,train
503,423,455,607075.0,4658800.0,334.25604248046875,4.257387161254883,1560.64892578125,975.0,1676.305419921875,0,91.4852294921875,99.86250305175781,303,2329,303_2329,test
504,313,508,608400.0,4661550.0,352.2920227050781,3.1564924716949463,1012.4228515625,279.50848388671875,1626.3455810546875,0,82.66243743896484,72.15872192382812,304,2330,304_2330,train
505,312,503,608275.0,4661575.0,345.7920227050781,3.5601859092712402,886.7073974609375,195.25624084472656,1521.923095703125,0,77.64244079589844,95.96532440185547,304,2330,304_2330,train
506,174,626,611350.0,4665025.0,314.23602294921875,2.349438190460205,1229.0748291015625,600.0,2778.1513671875,1,66.71078491210938,75.96379852294922,305,2332,305_2332,train
507,316,533,609025.0,4661475.0,357.468017578125,7.129465579986572,1334.1663818359375,876.4274291992188,2145.052490234375,0,85.7410659790039,77.00243377685547,304,2330,304_2330,train
508,310,451,606975.0,4661625.0,342.7720031738281,4.422824859619141,35.35533905029297,1021.3348999023438,990.5806274414062,0,68.86514282226562,68.38484191894531,303,2330,303_2330,train
509,328,458,607150.0,4661175.0,350.864013671875,3.20862078666687,471.6990661621094,941.4085083007812,1467.35302734375,0,93.58275604248047,88.1917724609375,303,2330,303_2330,train
510,335,435,606575.0,4661000.0,354.9800109863281,3.927337646484375,515.38818359375,1030.7763671875,1609.5418701171875,0,92.14532470703125,92.55904388427734,303,2330,303_2330,train
511,427,428,606400.0,4658700.0,337.8822326660156,3.761876106262207,1118.033935546875,548.8624877929688,1475.84716796875,0,92.47624969482422,88.14146423339844,303,2329,303_2329,test
512,358,536,609100.0,4660425.0,363.8990173339844,9.910271644592285,2213.1708984375,676.8493041992188,2932.255859375,0,80.17945861816406,77.28204345703125,304,2330,304_2330,train
513,265,573,610025.0,4662750.0,346.2400207519531,1.6802470684051514,676.8493041992188,782.623779296875,2679.202392578125,1,67.64765930175781,63.8509635925293,305,2331,305_2331,train
514,466,463,607275.0,4657725.0,317.6005554199219,1.789034366607666,559.0169677734375,680.0735473632812,771.7674560546875,0,90.71611022949219,85.53933715820312,303,2328,303_2328,train
515,436,472,607500.0,4658475.0,330.0780029296875,14.638222694396973,1340.00927734375,477.62432861328125,1542.9273681640625,0,69.60477447509766,64.00564575195312,303,2329,303_2329,test
516,292,459,607175.0,4662075.0,340.864013671875,1.3778629302978516,90.13877868652344,930.3897094726562,575.543212890625,1,48.40109634399414,52.99212646484375,303,2331,303_2331,test
517,441,419,606175.0,4658350.0,346.1440124511719,6.027451515197754,705.7797241210938,134.62911987304688,1158.12353515625,0,69.67655181884766,61.554073333740234,303,2329,303_2329,test
518,329,758,614650.0,4661150.0,296.1920166015625,13.704397201538086,325.9601135253906,602.0797119140625,831.0385131835938,0,68.3671646118164,72.9153060913086,307,2330,307_2330,test
519,322,537,609125.0,4661325.0,362.62701416015625,7.7459259033203125,1463.7281494140625,910.0137329101562,2315.437255859375,0,84.50814819335938,100.0,304,2330,304_2330,train
520,479,333,604025.0,4657400.0,355.1120300292969,3.4887194633483887,770.1461181640625,450.0,2166.218017578125,0,90.5225601196289,94.9977035522461,302,2328,302_2328,train
521,304,536,609100.0,4661775.0,349.21270751953125,5.960246562957764,1025.0,921.9544677734375,2047.1015625,0,88.07950592041016,84.01226043701172,304,2330,304_2330,train
522,355,553,609525.0,4660500.0,382.14202880859375,5.968821048736572,2283.774169921875,673.1456298828125,3164.352294921875,0,88.0623550415039,85.33062744140625,304,2330,304_2330,train
523,346,436,606600.0,4660725.0,371.21875,12.453630447387695,660.0189208984375,1005.6092529296875,1880.990478515625,0,75.09273529052734,75.95410919189453,303,2330,303_2330,train
524,298,757,614625.0,4661925.0,309.35601806640625,10.230344772338867,825.3787231445312,176.77670288085938,1035.91748046875,0,63.378143310546875,66.29043579101562,307,2330,307_2330,test
525,351,460,607200.0,4660600.0,379.12603759765625,7.245619773864746,1020.1102905273438,654.3126220703125,2039.6077880859375,0,85.5087661743164,92.23100280761719,303,2330,303_2330,train
526,366,539,609175.0,4660225.0,355.0160217285156,4.04200553894043,2404.423095703125,475.6574401855469,3135.482421875,0,90.69886016845703,85.21511840820312,304,2330,304_2330,train
527,296,428,606400.0,4661975.0,347.4420166015625,2.4553613662719727,100.0,375.8323974609375,705.7797241210938,0,64.85872650146484,73.0267333984375,303,2330,303_2330,train
528,255,547,609375.0,4663000.0,342.3143615722656,7.741182327270508,182.00274658203125,111.80339813232422,2026.388427734375,0,55.27470016479492,62.5859375,304,2331,304_2331,train
529,486,365,604825.0,4657225.0,340.1720275878906,1.1857681274414062,325.9601135253906,654.3126220703125,1355.774658203125,0,97.62847137451172,85.12854766845703,302,2328,302_2328,train
530,310,505,608325.0,4661625.0,347.4560241699219,4.368709564208984,908.9829711914062,265.7536315917969,1520.279541015625,0,79.55026245117188,87.25749969482422,304,2330,304_2330,train
531,334,472,607500.0,4661025.0,365.7760314941406,6.4648518562316895,800.3905029296875,660.4922485351562,1662.2650146484375,0,87.07029724121094,86.21463775634766,303,2330,303_2330,train
532,364,544,609300.0,4660275.0,358.302001953125,9.423179626464844,2462.34130859375,514.781494140625,3175.3935546875,0,81.15364074707031,68.7271499633789,304,2330,304_2330,train
533,492,487,607875.0,4657075.0,308.35601806640625,0.7049244046211243,200.0,950.3289184570312,806.2257690429688,0,85.41246032714844,94.45487213134766,303,2328,303_2328,train
534,391,455,607075.0,4659600.0,357.4530029296875,7.277431964874268,1823.629638671875,316.2277526855469,2443.614013671875,0,76.25652313232422,80.36827087402344,303,2329,303_2329,test
535,378,404,605800.0,4659925.0,385.64990234375,4.783672332763672,1225.7650146484375,125.0,2777.138916015625,0,71.68265533447266,70.80689239501953,302,2329,302_2329,test
536,493,489,607925.0,4657050.0,308.11602783203125,0.5142867565155029,158.11387634277344,955.2486572265625,838.5255126953125,0,83.1107177734375,82.23321533203125,303,2328,303_2328,train
537,396,401,605725.0,4659475.0,376.40802001953125,7.236848831176758,1681.7030029296875,452.7692565917969,2363.921630859375,0,83.16476440429688,80.79718017578125,302,2329,302_2329,test
538,346,468,607400.0,4660725.0,406.77825927734375,14.944596290588379,986.1541748046875,781.4249877929688,1941.1658935546875,0,70.11080932617188,69.24854278564453,303,2330,303_2330,train
539,349,421,606225.0,4660650.0,363.3970031738281,7.306387424468994,498.1214599609375,905.883544921875,2019.436767578125,0,85.38722229003906,100.0,303,2330,303_2330,train
540,340,462,607250.0,4660875.0,365.4200134277344,7.253478527069092,782.623779296875,925.3377685546875,1777.814697265625,0,85.49304962158203,80.21543884277344,303,2330,303_2330,train
541,636,785,615325.0,4653475.0,293.3000183105469,0.7782351970672607,2496.49755859375,335.4101867675781,5616.10400390625,1,63.14982604980469,64.84949493408203,307,2326,307_2326,train
542,407,516,608600.0,4659200.0,323.44000244140625,2.5534777641296387,2211.475830078125,743.303466796875,2730.041259765625,0,94.8930435180664,100.0,304,2329,304_2329,train
543,352,410,605950.0,4660575.0,362.10400390625,5.9074788093566895,559.0169677734375,693.271240234375,2174.42529296875,0,88.18504333496094,93.5900650024414,302,2330,302_2330,train
544,381,451,606975.0,4659850.0,365.5760192871094,4.749467849731445,1560.64892578125,206.15528869628906,2667.630126953125,0,75.80883026123047,72.35150146484375,303,2329,303_2329,test
545,247,625,611325.0,4663200.0,369.15093994140625,9.678030967712402,1312.4404296875,917.1968383789062,3984.501220703125,0,80.64393615722656,80.42378997802734,305,2331,305_2331,train
546,287,733,614025.0,4662200.0,314.3162536621094,4.077388763427734,1290.5909423828125,498.1214599609375,1600.0,0,91.75129699707031,100.0,307,2331,307_2331,test
547,378,425,606325.0,4659925.0,365.90802001953125,5.998852252960205,1225.7650146484375,650.0,2702.89208984375,0,88.0022964477539,79.5390625,303,2329,303_2329,test
548,407,473,607525.0,4659200.0,339.99200439453125,2.7144529819488525,2055.0244140625,743.303466796875,2214.158935546875,0,94.57109832763672,88.20480346679688,303,2329,303_2329,test
549,231,488,607900.0,4663600.0,332.5840148925781,1.0608633756637573,90.13877868652344,759.111328125,870.7037353515625,1,54.01020050048828,53.131038665771484,303,2331,303_2331,test
550,268,588,610400.0,4662675.0,357.0080261230469,4.068324089050293,1057.414306640625,570.0877075195312,3058.287841796875,1,64.3043441772461,63.37580108642578,305,2331,305_2331,train
